old_url,new_url,action,release_gate,reason
https://psitrends.com/en/rock-clambing,https://psitrends.com/rock-clambing,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/packages,https://psitrends.com/packages,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/your-profile,https://psitrends.com/your-profile?view=login,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/thank-you,https://psitrends.com/thank-you,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/fest,https://psitrends.com/fest,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/ru/qx-heading-tizb9,https://psitrends.com/ru/qx-heading-tizb9,KEEP_STATUS_REVIEW_INLINKS,No route mutation,No verified equivalent; repair referring links or underlying error separately
https://psitrends.com/en/fest-program-2,https://psitrends.com/fest-program-2,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/fest-prog2,https://psitrends.com/fest-prog2,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/fest-details,https://psitrends.com/fest-details,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/stud-prog/trpy-events,https://psitrends.com/stud-prog/trpy-events,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/stud-prog,https://psitrends.com/stud-prog,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/%D1%81ourse-swap,https://psitrends.com/%D1%81ourse-swap,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/categories,https://psitrends.com/categories,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://psitrends.com/en/course,https://psitrends.com/course,KEEP_EXISTING_REDIRECT,No route mutation,Preserve observed existing destination; no new blanket redirect
https://sales-bwa-photo.pages.dev/hypnotherapy-toronto,https://psitrends.com/hypnotherapy-toronto,301_AFTER_FIRST_PARTY_RELEASE,"First-party200/indexable/self-canonical/consent+CTA verified, then exact Cloudflare redirect with GBP attribution",Move existing acquisition page; no duplicate indexed service version
https://sales-bwa-photo.pages.dev/hypnotherapy-toronto.html,https://psitrends.com/hypnotherapy-toronto,301_AFTER_FIRST_PARTY_RELEASE,"First-party200/indexable/self-canonical/consent+CTA verified, then exact Cloudflare redirect with GBP attribution",Move existing acquisition page; no duplicate indexed service version
https://sales-bwa-photo.pages.dev/systemic-constellations-toronto,https://psitrends.com/systemic-constellations-toronto,301_AFTER_FIRST_PARTY_RELEASE,"First-party200/indexable/self-canonical/consent+CTA verified, then exact Cloudflare redirect with GBP attribution",Move existing acquisition page; no duplicate indexed service version
https://sales-bwa-photo.pages.dev/systemic-constellations-toronto.html,https://psitrends.com/systemic-constellations-toronto,301_AFTER_FIRST_PARTY_RELEASE,"First-party200/indexable/self-canonical/consent+CTA verified, then exact Cloudflare redirect with GBP attribution",Move existing acquisition page; no duplicate indexed service version
