url,final_url,locale,status,title,h1,description,canonical,robots,indexability,page_type,content_state,primary_topic,cta,language_quality,claim_types,internal_inlinks,internal_outlinks,crawl_depth,gsc,ga4,backlinks,proposed_action,target_url,owner,decision_status
https://psitrends.com/studies/adv/elemental-water,https://psitrends.com/studies/adv/elemental-water,en,200,Water Magic Course,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,financial-outcome | health-outcome | regulated-title,80,38,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/studies/adv/elemental-water,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/categories,https://psitrends.com/categories,en,200,Аcademy of archetypal consulting,Academy,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,financial-outcome | health-outcome | stale-context,2,39,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/categories,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/%D1%81ategories-therapy,https://psitrends.com/%D1%81ategories-therapy,en,200,Therapy,,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/%D1%81ategories-therapy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/%D1%81ategories-train,https://psitrends.com/%D1%81ategories-train,en,200,Сategories Training,,PsiTrends,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,1,38,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/%D1%81ategories-train,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/studies,https://psitrends.com/studies,en,200,Studies,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,financial-outcome | health-outcome,80,38,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/studies,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/studies/adv,https://psitrends.com/studies/adv,en,200,Advanced program:,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/studies/adv,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/course,https://psitrends.com/course,en,200,Course,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,2,38,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/course,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru,https://psitrends.com/ru/cat-train-ru,ru,200,Обучение,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,financial-outcome | health-outcome,65,46,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/cat-train-ru,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/advanced-ru,https://psitrends.com/ru/cat-train-ru/advanced-ru,ru,200,Другое,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,,Legacy copy requires editorial review,,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/cat-train-ru/advanced-ru,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/about-us-ru,https://psitrends.com/ru/cat-train-ru/about-us-ru,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,65,46,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/cat-train-ru/about-us-ru,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/studies/adv/artifacts,https://psitrends.com/studies/adv/artifacts,en,200,Artifacts and Talismans,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,financial-outcome | health-outcome | stale-context,80,39,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/studies/adv/artifacts,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/shkola-rejki-iggdrasil,https://psitrends.com/ru/cat-train-ru/shkola-rejki-iggdrasil,ru,200,Program. Tao Reiki Yggdrasil - Academy Of Ancient Temple Arts,,This is the professional program that shares with you the key instruments and attunements into the world temple & shamanic traditions.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,65,46,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/cat-train-ru/shkola-rejki-iggdrasil,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/advanced-ru/knigi,https://psitrends.com/ru/cat-train-ru/advanced-ru/knigi,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,65,45,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/cat-train-ru/advanced-ru/knigi,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/video-kursy,https://psitrends.com/ru/video-kursy,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,50,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/video-kursy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/video-kursy/meditatsii-solntsa,https://psitrends.com/ru/video-kursy/meditatsii-solntsa,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,45,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/video-kursy/meditatsii-solntsa,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/video-kursy/kurs-grecheskie-misterii-kanal-demetry,https://psitrends.com/ru/video-kursy/kurs-grecheskie-misterii-kanal-demetry,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/video-kursy/kurs-grecheskie-misterii-kanal-demetry,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/video-kursy/kurs-sila-planet,https://psitrends.com/ru/video-kursy/kurs-sila-planet,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/video-kursy/kurs-sila-planet,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/video-kursy/meditatsii-sily-i-zashchity,https://psitrends.com/ru/video-kursy/meditatsii-sily-i-zashchity,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/video-kursy/meditatsii-sily-i-zashchity,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/video-kursy/arkhetipy-majya,https://psitrends.com/ru/video-kursy/arkhetipy-majya,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/video-kursy/arkhetipy-majya,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/video-kursy/kurs-zhrechestvo-egipta-osiris,https://psitrends.com/ru/video-kursy/kurs-zhrechestvo-egipta-osiris,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/video-kursy/kurs-zhrechestvo-egipta-osiris,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/video-kursy/kurs-misterii-dionisa,https://psitrends.com/ru/video-kursy/kurs-misterii-dionisa,ru,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/video-kursy/kurs-misterii-dionisa,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/business,https://psitrends.com/business,en,200,Аcademy of archetypal consulting,Academy,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,business,CLAIM REVIEW,business,Telegram | WhatsApp,Legacy copy requires editorial review,financial-outcome | health-outcome | stale-context,80,38,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/business,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/therapy/alchemy,https://psitrends.com/therapy/alchemy,en,200,What is personality homeopathy (alchemy of the soul)?,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,80,38,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/therapy/alchemy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/studies/meditations-of-the-sun,https://psitrends.com/studies/meditations-of-the-sun,en,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/studies/meditations-of-the-sun,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/studies/books,https://psitrends.com/studies/books,en,200,About us - Academy Of Temple Arts,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome,80,38,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/studies/books,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/mysteries/mysteries-of-love,https://psitrends.com/mysteries/mysteries-of-love,en,200,Course. Mysteries Of Love - Academy Of Ancient Cultures,,We can find hidden stress and trauma there - meet your minotaur. We will feed him and make him your friend.,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,80,39,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/mysteries/mysteries-of-love,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/skoly/misterii-gretsii,https://psitrends.com/ru/cat-train-ru/skoly/misterii-gretsii,ru,200,Мистерии Греции,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/cat-train-ru/skoly/misterii-gretsii,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/skoly/severnaya-magiya-run,https://psitrends.com/ru/cat-train-ru/skoly/severnaya-magiya-run,ru,200,Северная магия рун,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,EDUCATIONAL RESOURCE,academy/legacy,Telegram,Legacy copy requires editorial review,,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/cat-train-ru/skoly/severnaya-magiya-run,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/cat-train-ru/skoly/misterii-egipta,https://psitrends.com/ru/cat-train-ru/skoly/misterii-egipta,ru,200,Мистерии Египта,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/cat-train-ru/skoly/misterii-egipta,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/biznes,https://psitrends.com/ru/biznes,ru,200,Аcademy of archetypal consulting,,Festivals of Holistic Temple Arts. Archetypal business consulting. Archetypal therapy sessions & courses.,,,HTTP200; canonical/robots/rendered review required,business,CLAIM REVIEW,business,Telegram,Legacy copy requires editorial review,financial-outcome | health-outcome,65,46,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/biznes,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/misterii/podskazki-bogov,https://psitrends.com/ru/misterii/podskazki-bogov,ru,200,Подсказки Богов,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Google Form | Telegram | WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,65,45,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/misterii/podskazki-bogov,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/thrpy-ru/arkhetipicheskaya-gomeopatiya,https://psitrends.com/ru/thrpy-ru/arkhetipicheskaya-gomeopatiya,ru,200,Что такое гомеопатия личности (алхимия души)?,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/thrpy-ru/arkhetipicheskaya-gomeopatiya,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/thrpy-ru/obraznaya-psikhoterapiya,https://psitrends.com/ru/thrpy-ru/obraznaya-psikhoterapiya,ru,200,Образная психотерапия,,,,,HTTP200; canonical/robots/rendered review required,hypnotherapy,CLAIM REVIEW,hypnotherapy,Telegram | WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title,65,48,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/thrpy-ru/obraznaya-psikhoterapiya,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/misterii/malye-misterii-arkhetipy-lyubvi,https://psitrends.com/ru/misterii/malye-misterii-arkhetipy-lyubvi,ru,200,Малые мистерии: Архетипы любви,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title,65,46,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/misterii/malye-misterii-arkhetipy-lyubvi,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/misterii/bolshie-misterii-arkhetipy-bogov,https://psitrends.com/ru/misterii/bolshie-misterii-arkhetipy-bogov,ru,200,Большие Мистерии: Архетипы Богов,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Google Form | Telegram | WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title,65,45,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/misterii/bolshie-misterii-arkhetipy-bogov,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/misterii,https://psitrends.com/ru/misterii,ru,200,Мистерии,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,financial-outcome | health-outcome,65,45,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/misterii,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/business/process-support-mandala,https://psitrends.com/business/process-support-mandala,en,200,Process support (mandala),,,,,HTTP200; canonical/robots/rendered review required,business,CLAIM REVIEW,business,WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/business/process-support-mandala,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/mysteries,https://psitrends.com/mysteries,en,200,Mysteries,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,financial-outcome | health-outcome,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/mysteries,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/mysteries/great-mysteries-archetypes-of-the-gods,https://psitrends.com/mysteries/great-mysteries-archetypes-of-the-gods,en,200,Archetypal Diagnostics & Support Session,,"Analysis of your situation: family, money, health, business.",,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram | WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,80,38,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/mysteries/great-mysteries-archetypes-of-the-gods,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/thrpy-ru/1-ur-terapiya-lichnosti-gomeopatiya,https://psitrends.com/ru/thrpy-ru/1-ur-terapiya-lichnosti-gomeopatiya,ru,200,1 ур. Терапия Личности (гомеопатия),,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/thrpy-ru/1-ur-terapiya-lichnosti-gomeopatiya,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/thrpy-ru/2-ur-terapiya-travm-gomeopatiya-sublichnostej,https://psitrends.com/ru/thrpy-ru/2-ur-terapiya-travm-gomeopatiya-sublichnostej,ru,200,2 ур. Терапия Травм (гомеопатия субличностей),,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/thrpy-ru/2-ur-terapiya-travm-gomeopatiya-sublichnostej,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/thrpy-ru/3-ur-terapiya-opor-glubinnaya-gomeopatiya,https://psitrends.com/ru/thrpy-ru/3-ur-terapiya-opor-glubinnaya-gomeopatiya,ru,200,3 ур. Терапия Опор (глубинная гомеопатия),,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/thrpy-ru/3-ur-terapiya-opor-glubinnaya-gomeopatiya,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/thrpy-ru/4-ur-terapiya-dukha-i-roda-sakralnaya-gomeopatiya,https://psitrends.com/ru/thrpy-ru/4-ur-terapiya-dukha-i-roda-sakralnaya-gomeopatiya,ru,200,4 ур. Терапия Духа и Рода (сакральная гомеопатия),,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,health-outcome | regulated-title,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/thrpy-ru/4-ur-terapiya-dukha-i-roda-sakralnaya-gomeopatiya,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/therapy/1st-lvl-personality-therapy-homeopathy,https://psitrends.com/therapy/1st-lvl-personality-therapy-homeopathy,en,200,1st lvl. Personality Therapy (homeopathy),,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/therapy/1st-lvl-personality-therapy-homeopathy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/therapy/2-lvl-trauma-therapy-homeopathy-of-subpersonalities,https://psitrends.com/therapy/2-lvl-trauma-therapy-homeopathy-of-subpersonalities,en,200,2nd lvl. Trauma Therapy (homeopathy of subpersonalities),,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title | stale-context,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/therapy/2-lvl-trauma-therapy-homeopathy-of-subpersonalities,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/therapy/3rd-lvl-support-therapy-deep-homeopathy,https://psitrends.com/therapy/3rd-lvl-support-therapy-deep-homeopathy,en,200,3rd lvl. Support Therapy (deep homeopathy),,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/therapy/3rd-lvl-support-therapy-deep-homeopathy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/therapy/4th-level-spirit-and-family-therapy-sacred-homeopathy,https://psitrends.com/therapy/4th-level-spirit-and-family-therapy-sacred-homeopathy,en,200,4th level. Spirit and Family Therapy (sacred homeopathy),,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,WhatsApp,Legacy copy requires editorial review,health-outcome | regulated-title,80,37,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/therapy/4th-level-spirit-and-family-therapy-sacred-homeopathy,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
https://psitrends.com/ru/mandaly-i-artefakty,https://psitrends.com/ru/mandaly-i-artefakty,ru,200,Мандалы и артефакты,,,,,HTTP200; canonical/robots/rendered review required,academy/legacy,CLAIM REVIEW,academy/legacy,Telegram,Legacy copy requires editorial review,regulated-title,65,44,0,PROCESSING—property verified2026-09-22,NOT EXPORTED—do not infer zero,NOT AVAILABLE,UPDATE,https://psitrends.com/ru/mandaly-i-artefakty,PsiTrends owner,PROPOSAL—no deletion/merge without search and consent evidence
